agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
0,2026-02-11T00:00:00.000Z,,1,,2024-07-10T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,12.0,1922-01-01T00:00:00.000Z,2023-03-21T00:00:00.000Z,60328.65,0.0,0.0,0,RatingEngine,0,160000.0,0.0,2024,1,62329.0,2,60328.65,236493.0,4,N,,,0.0,,,,,,,0,,30000.0,0.0,500105.0,,"BARRE, CITY OF",,,4.0,294232.0,,A,0,1.0,,,0,VT,Currently Unavailable,5641.0,50023.0,50023955100.0,500239551001.0,44.2,-72.5,26858230-6324-4316-a663-0124fe82a44a
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-04-27T00:00:00.000Z,0,,,,AE,0,2.0,,,2.0,0,,1.0,1980-01-01T00:00:00.000Z,2001-03-31T00:00:00.000Z,,,,0,1,0,63200.0,7900.0,2011,1,1928.0,2,0.0,171491.0,4,N,,2,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500038.0,,,20.0,1.0,1.0,238592.0,,A,0,1.0,,1.0,0,VT,Currently Unavailable,5468.0,50007.0,50007002102.0,500070021021.0,44.6,-73.2,331656f0-a48f-42f0-abcd-e5b28dafb551
0,2026-02-11T00:00:00.000Z,2.0,1,,2013-05-26T00:00:00.000Z,0,,,,A07,0,2.0,,,3.0,0,,6.0,1971-06-01T00:00:00.000Z,2007-10-07T00:00:00.000Z,14389.66,0.0,0.0,0,1,0,121700.0,81900.0,2013,0,29389.0,B,14389.66,724403.0,2,N,,B,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500061.0,500061.0,"CAMBRIDGE, TOWN OF",20.0,,1.0,978923.0,,A,0,1.0,A07,1.0,0,VT,Currently Unavailable,5464.0,50015.0,50015953100.0,500159531001.0,44.6,-72.8,77de4770-222a-4b8b-a0e2-5cf325d636ce
0,2026-02-11T00:00:00.000Z,2.0,1,,2023-07-11T00:00:00.000Z,0,,-6.0,600.0,AE,0,2.0,598.2,601.8,2.0,0,,11.0,1950-07-01T00:00:00.000Z,2021-05-10T00:00:00.000Z,20933.53,475.81,0.0,0,RatingEngine,0,30000.0,3000.0,2023,1,22434.0,G,20933.53,111965.0,4,N,1476.0,1,475.81,5200.0,,,,,,0,Vermont/New York Flooding,30000.0,0.0,500105.0,500105.0,"BARRE, CITY OF",,,1.0,126716.0,0.0,A,0,,AE,1.0,0,VT,Currently Unavailable,5641.0,50023.0,50023955200.0,500239552005.0,44.2,-72.5,a324957c-a017-4c83-9ee8-581eaa0a1e9c
0,2026-02-11T00:00:00.000Z,2.0,1,,2024-07-10T00:00:00.000Z,0,,,,X,0,2.0,,,1.0,0,,11.0,1986-05-05T00:00:00.000Z,2012-05-18T00:00:00.000Z,44951.09,5694.78,0.0,1,RatingEngine,0,250000.0,100000.0,2024,1,41265.0,F,44951.09,155073.0,2,N,6694.0,1,5694.78,119545.0,0.0,,,,0.0,0,,30000.0,0.0,500116.0,500116.0,"MORETOWN, TOWN OF",,,1.0,171744.0,131250.0,R,0,0.0,X,1.0,0,VT,Currently Unavailable,5676.0,50023.0,50023954400.0,500239544002.0,44.3,-72.7,a3951315-7385-485d-8533-d13a4117c429
0,2026-02-11T00:00:00.000Z,2.0,1,,2024-07-10T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,11.0,1900-06-01T00:00:00.000Z,2020-08-04T00:00:00.000Z,14979.67,0.0,0.0,0,RatingEngine,0,95000.0,0.0,2024,1,19979.0,5,14979.67,253089.0,4,N,0.0,,0.0,0.0,0.0,,,,0.0,0,,30000.0,0.0,500105.0,500105.0,"BARRE, CITY OF",,,1.0,343485.0,0.0,A,0,0.0,AE,1.0,0,VT,Currently Unavailable,5641.0,50023.0,50023955200.0,500239552006.0,44.2,-72.5,03c19969-e120-4910-9602-7b5c76b9eb6c
0,2026-02-11T00:00:00.000Z,1.0,1,,2008-08-07T00:00:00.000Z,0,,,,AE,0,,,,3.0,0,,6.0,1955-07-01T00:00:00.000Z,1997-11-30T00:00:00.000Z,,,,0,1,0,150000.0,0.0,2008,0,,5,0.0,,,N,,,0.0,,0.0,,,,0.0,0,,30000.0,0.0,505518.0,505518.0,"MONTPELIER, CITY OF",,6.0,0.0,,,,0,0.0,AE,1.0,0,VT,Currently Unavailable,5602.0,50023.0,50023954800.0,500239548001.0,44.3,-72.6,26599abc-8f18-49aa-961d-c4522e0889b0
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,,,A07,0,2.0,,,3.0,0,,1.0,1950-07-01T00:00:00.000Z,1999-11-26T00:00:00.000Z,5356.87,0.0,0.0,0,1,0,30300.0,3400.0,2011,0,7356.0,2,5356.87,96416.0,2,N,,2,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500027.0,,,20.0,,1.0,120520.0,,A,0,1.0,,1.0,0,VT,Currently Unavailable,5843.0,50005.0,,,44.5,-72.4,11fa9c11-93df-4823-a44f-e103359c2e71
0,2026-02-11T00:00:00.000Z,,1,,1983-05-07T00:00:00.000Z,0,,,,,0,3.0,,,1.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1981-01-27T00:00:00.000Z,4331.73,10.0,0.0,0,1,0,10300.0,2100.0,1983,0,4532.0,,4331.73,21200.0,4,N,210.0,,10.0,4000.0,0.0,,,,0.0,0,,,0.0,500219.0,,,,,1.0,0.0,0.0,A,0,2.0,,,0,VT,Currently Unavailable,,50011.0,50011010600.0,500110106003.0,44.8,-73.2,39818cbc-d03d-4cfa-8467-544566eaadaf
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,1,,,AE,0,,,,3.0,0,,1.0,1900-01-01T00:00:00.000Z,2004-05-14T00:00:00.000Z,58522.06,0.0,0.0,0,1,0,183000.0,0.0,2011,1,58124.0,5,58522.06,153278.0,2,N,,0,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500040.0,500040.0,"RICHMOND, TOWN OF",,,1.0,157505.0,,R,0,17.0,AE,1.0,0,VT,Currently Unavailable,5477.0,50007.0,50007003000.0,500070030002.0,44.4,-73.0,db6154a9-0953-422c-9cc7-63e38b4ded9d
0,2026-02-11T00:00:00.000Z,0.0,1,,2023-07-12T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,18.0,1984-01-01T00:00:00.000Z,2011-08-14T00:00:00.000Z,35000.0,0.0,0.0,0,RatingEngine,0,35000.0,0.0,2023,0,36000.0,1,35000.0,489765.0,2,N,0.0,,0.0,0.0,0.0,,,,0.0,0,Vermont/New York Flooding,30000.0,0.0,500105.0,500105.0,"BARRE, CITY OF",,,1.0,489765.0,0.0,A,0,0.0,AE,8.0,0,VT,Currently Unavailable,5641.0,50023.0,50023955100.0,500239551001.0,44.2,-72.5,3be7e801-cacd-4485-958b-46fa38b244ce
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,1,,,AE,0,,,,1.0,0,,11.0,1930-06-01T00:00:00.000Z,2000-08-18T00:00:00.000Z,100000.0,0.0,0.0,0,RatingEngine,0,250000.0,0.0,2011,1,94049.0,2,100000.0,94676.0,2,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500153.0,500153.0,"ROYALTON, TOWN OF",,,1.0,118344.0,,R,0,48.0,AE,,0,VT,Currently Unavailable,5068.0,50027.0,50027965100.0,500279651002.0,43.8,-72.5,61382e15-4acf-482e-8b3b-2d6eb3e6a071
0,2026-02-11T00:00:00.000Z,1.0,1,,2011-08-28T00:00:00.000Z,0,,,,AE,0,,,,3.0,0,,11.0,1900-01-01T00:00:00.000Z,2020-10-05T00:00:00.000Z,69146.09,0.0,0.0,0,RatingEngine,0,55000.0,0.0,2011,1,74146.0,5,69146.09,229392.0,2,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500129.0,500129.0,"GRAFTON, TOWN OF",,,1.0,395505.0,,A,0,3.0,AE,1.0,0,VT,Currently Unavailable,5146.0,50025.0,50025967200.0,500259672002.0,43.2,-72.6,01c43246-496f-4b3e-9732-ebcaf8d44e2f
0,2026-02-11T00:00:00.000Z,1.0,1,,2023-07-11T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,12.0,1985-01-16T00:00:00.000Z,2022-01-26T00:00:00.000Z,38000.0,0.0,0.0,0,RatingEngine,0,31000.0,0.0,2023,0,58776.0,1,38000.0,332404.0,2,N,0.0,,0.0,0.0,0.0,,,,0.0,0,Vermont/New York Flooding,30000.0,0.0,500105.0,500105.0,"BARRE, CITY OF",,,4.0,455074.0,0.0,R,0,0.0,AE,1.0,0,VT,Currently Unavailable,5641.0,50023.0,50023955100.0,500239551001.0,44.2,-72.5,4c663357-1ea9-4836-805f-4d458f15f995
0,2026-02-11T00:00:00.000Z,,1,,2011-08-28T00:00:00.000Z,0,,,,AE,0,,,,1.0,0,,6.0,1960-08-08T00:00:00.000Z,2006-01-27T00:00:00.000Z,12000.0,0.0,0.0,0,1,1,35400.0,0.0,2011,0,15217.0,G,12000.0,17903.0,2,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500106.0,500106.0,"BERLIN, TOWN OF",,,1.0,17903.0,,A,0,4.0,AE,8.0,0,VT,Currently Unavailable,5602.0,50023.0,50023954500.0,500239545001.0,44.2,-72.6,e7b3e22f-9a2d-42a3-8aba-989294083ea2
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-05-11T00:00:00.000Z,0,,,,X,0,2.0,,,2.0,0,,1.0,1983-01-01T00:00:00.000Z,1992-05-06T00:00:00.000Z,119299.98,3970.7,0.0,1,1,0,250000.0,100000.0,2011,0,188046.0,2,119299.98,372852.0,2,N,4971.0,F,3970.7,0.0,0.0,,,,0.0,0,,30000.0,0.0,500309.0,500309.0,"CHARLOTTE, TOWN OF",,,1.0,464815.0,0.0,R,0,5.0,X,1.0,0,VT,Currently Unavailable,5445.0,50007.0,50007003501.0,500070035011.0,44.3,-73.2,1684fccb-ec40-4b9c-8263-500a44026a40
0,2026-02-11T00:00:00.000Z,,1,,1979-03-05T00:00:00.000Z,0,,-8.0,44.2,A06,0,,,36.2,3.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1978-10-28T00:00:00.000Z,,,,0,1,0,10000.0,0.0,1979,0,,,0.0,,1,N,,,0.0,,0.0,,,,0.0,0,,,0.0,500057.0,,,,1.0,1.0,,,,0,0.0,,,0,VT,Currently Unavailable,5476.0,50011.0,50011010300.0,500110103001.0,45.0,-72.7,fe46ce1f-df47-427b-b757-3992090b9af7
0,2026-02-11T00:00:00.000Z,,1,,2011-05-10T00:00:00.000Z,1,,,,AE,0,,,,1.0,0,10.0,1.0,1930-01-01T00:00:00.000Z,2008-11-12T00:00:00.000Z,25847.42,0.0,0.0,0,1,0,94100.0,0.0,2011,0,30847.0,5,25847.42,66723.0,2,N,,,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500060.0,,,,,1.0,98188.0,,A,0,2.0,,1.0,0,VT,Currently Unavailable,5488.0,50011.0,50011010500.0,500110105002.0,44.9,-73.1,6b46f7f6-d554-46d1-82ed-fe557d90bcc2
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,,,A06,0,2.0,,,2.0,0,,1.0,1930-01-01T00:00:00.000Z,2003-11-18T00:00:00.000Z,6585.9,0.0,0.0,0,1,0,30000.0,0.0,2011,1,8586.0,2,6585.9,11080.0,4,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500154.0,,,,,1.0,139342.0,,A,0,1.0,,1.0,0,VT,Currently Unavailable,5150.0,50027.0,50027966600.0,500279666001.0,43.3,-72.5,a36edf8d-6c26-499e-abe9-046111d6636d
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,,,A10,0,2.0,,,3.0,0,,2.0,1920-01-01T00:00:00.000Z,2005-03-01T00:00:00.000Z,2257.34,0.0,0.0,0,1,0,60000.0,0.0,2011,0,5257.0,3,2257.34,155563.0,2,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500101.0,,,,,1.0,194454.0,,A,0,2.0,,1.0,0,VT,Currently Unavailable,5701.0,50021.0,50021963300.0,500219633003.0,43.6,-73.0,64ed958b-f2f9-4ca5-b775-d1a9e11e6ec5
0,2026-02-11T00:00:00.000Z,,1,,1979-12-25T00:00:00.000Z,0,,,,,0,,,,1.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1979-04-14T00:00:00.000Z,,,,0,1,0,35000.0,0.0,1979,0,,,0.0,,1,N,,,0.0,,0.0,,,,0.0,0,,,0.0,500220.0,,,,6.0,1.0,,,,0,0.0,,,0,VT,Currently Unavailable,5488.0,50011.0,50011010600.0,500110106003.0,44.8,-73.2,f08700b1-3be3-4a96-aab6-660615ab6ec5
0,2026-02-11T00:00:00.000Z,1.0,1,,2011-05-26T00:00:00.000Z,0,,,,A10,0,2.0,,,3.0,0,,6.0,1930-07-01T00:00:00.000Z,1994-07-18T00:00:00.000Z,,,,0,1,0,500000.0,0.0,2011,0,,3,0.0,,2,N,,0,0.0,,0.0,,,,0.0,0,,30000.0,0.0,505518.0,,,,8.0,1.0,,,A,0,5.0,,1.0,0,VT,Currently Unavailable,5602.0,50023.0,50023954600.0,500239546002.0,44.3,-72.6,5478cf0b-02d1-47e8-b420-da7b312222a3
0,2026-02-11T00:00:00.000Z,,1,,2011-04-28T00:00:00.000Z,0,,,,C,0,4.0,,,2.0,0,,1.0,1948-07-01T00:00:00.000Z,2011-04-13T00:00:00.000Z,163594.35,14639.3,30000.0,0,7,0,200000.0,80000.0,2011,0,164594.0,1,163594.35,209179.0,2,N,15639.0,1,14639.3,0.0,0.0,,,,0.0,0,,30000.0,30000.0,500033.0,,,,,1.0,234597.0,0.0,A,0,3.0,,1.0,0,VT,Currently Unavailable,5446.0,50007.0,50007002302.0,500070023023.0,44.6,-73.3,4f4dc4a3-766f-471b-b5a1-53f1315673b1
0,2026-02-11T00:00:00.000Z,2.0,1,,2023-07-11T00:00:00.000Z,0,,,,AE,0,2.0,,,2.0,0,,11.0,1910-07-06T00:00:00.000Z,2014-08-24T00:00:00.000Z,8642.27,700.45,0.0,0,RatingEngine,0,250000.0,100000.0,2023,1,8045.0,2,8642.27,231583.0,2,N,1700.0,1,700.45,100000.0,0.0,,,,,0,Vermont/New York Flooding,30000.0,0.0,500040.0,500040.0,"RICHMOND, TOWN OF",,,1.0,288221.0,0.0,R,0,,AE,1.0,0,VT,Currently Unavailable,5477.0,50007.0,50007003000.0,500070030002.0,44.4,-73.0,105a5eea-ddee-4098-9005-e2b6dd777385
0,2026-02-11T00:00:00.000Z,2.0,1,,2014-07-28T00:00:00.000Z,0,,-6.0,859.0,AE,0,,857.6,852.9,3.0,0,,1.0,1940-06-01T00:00:00.000Z,2011-01-06T00:00:00.000Z,1821.89,0.0,0.0,0,1,0,149100.0,0.0,2014,1,6822.0,5,1821.89,228967.0,0,N,,,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500146.0,500146.0,"CHESTER, TOWN OF",,,1.0,266241.0,,R,0,2.0,AE,1.0,0,VT,Currently Unavailable,5143.0,50027.0,50027966500.0,500279665003.0,43.3,-72.7,0974e888-b4f4-4808-88bc-b6cf89949a3a
0,2026-02-11T00:00:00.000Z,2.0,1,,2023-07-09T00:00:00.000Z,0,,,,AE,0,4.0,,,3.0,0,,18.0,1970-07-01T00:00:00.000Z,2012-09-07T00:00:00.000Z,500000.0,0.0,0.0,0,RatingEngine,0,500000.0,500000.0,2023,0,617726.0,D,500000.0,32588672.0,2,N,0.0,D,0.0,750000.0,,,,,,0,Vermont/New York Flooding,30000.0,0.0,505518.0,505518.0,"MONTPELIER, CITY OF",20.0,,1.0,41132496.0,0.0,A,0,,AE,8.0,0,VT,Currently Unavailable,5633.0,50023.0,50023954600.0,500239546002.0,44.3,-72.6,36368225-8f72-4575-92ac-97dc1c9b8cab
0,2026-02-11T00:00:00.000Z,,1,,2013-07-02T00:00:00.000Z,1,,,,AE,0,,,,3.0,0,54.0,1.0,1940-07-01T00:00:00.000Z,2011-08-09T00:00:00.000Z,3940.67,0.0,0.0,0,1,0,147000.0,0.0,2013,1,4940.0,1,3940.67,177804.0,2,N,,0,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500090.0,,,,,1.0,230610.0,,A,0,2.0,,1.0,0,VT,Currently Unavailable,5733.0,50021.0,50021962200.0,500219622001.0,43.8,-73.1,7b19e702-7670-4689-9b26-038f2173483f
0,2026-02-11T00:00:00.000Z,,1,,2011-08-28T00:00:00.000Z,0,,,,AE,0,4.0,,,2.0,0,,1.0,1900-01-01T00:00:00.000Z,1997-09-30T00:00:00.000Z,93700.3,5900.0,0.0,0,1,0,195300.0,5900.0,2011,0,89420.0,3,93700.3,197910.0,4,N,8442.0,2,5900.0,0.0,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500142.0,500142.0,"WILMINGTON, TOWN OF",,,1.0,219900.0,0.0,R,0,0.0,AE,1.0,0,VT,Currently Unavailable,5363.0,50025.0,50025968000.0,500259680002.0,42.9,-72.9,43e1df1b-a013-4314-8aa1-a562402e1faf
0,2026-02-11T00:00:00.000Z,,1,,1981-02-11T00:00:00.000Z,0,,,,,0,4.0,,,3.0,0,10.0,4.0,1492-10-12T00:00:00.000Z,1980-12-18T00:00:00.000Z,2046.2,347.0,0.0,0,1,0,36300.0,5000.0,1981,0,2250.0,,2046.2,95000.0,4,N,747.0,,347.0,10000.0,0.0,,,,0.0,0,,,0.0,500027.0,,,,,1.0,0.0,0.0,A,0,2.0,,,0,VT,Currently Unavailable,5843.0,50005.0,50005957700.0,500059577002.0,44.5,-72.4,7b161f34-9e2a-42f5-9a00-6f6c0efcf892
0,2026-02-11T00:00:00.000Z,2.0,1,,2023-12-18T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,18.0,1951-01-01T00:00:00.000Z,2011-02-21T00:00:00.000Z,2225.19,0.0,0.0,0,RatingEngine,1,40000.0,30000.0,2023,0,4225.0,2,2225.19,294924.0,2,N,0.0,2,0.0,30000.0,0.0,,,,,0,December Nor'easter,30000.0,0.0,505518.0,505518.0,"MONTPELIER, CITY OF",20.0,,1.0,430360.0,0.0,A,0,2.0,AE,8.0,0,VT,Currently Unavailable,5602.0,50023.0,50023954600.0,500239546002.0,44.3,-72.6,5d467d16-31f3-4b66-b855-23df68900134
0,2026-02-11T00:00:00.000Z,,1,,2024-07-10T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,12.0,1901-12-31T00:00:00.000Z,2023-10-13T00:00:00.000Z,,,,0,RatingEngine,0,200000.0,0.0,2024,0,8433.0,A,0.0,235193.0,2,N,0.0,,0.0,0.0,,,,,0.0,0,,30000.0,0.0,500105.0,,"BARRE, CITY OF",,,3.0,364792.0,0.0,A,0,0.0,,,1,VT,Currently Unavailable,5641.0,50023.0,50023955100.0,500239551001.0,44.2,-72.5,66e0cc9b-44bf-40f6-9405-93d1ce5b9df3
0,2026-02-11T00:00:00.000Z,,4,,2023-07-11T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,15.0,1900-06-01T00:00:00.000Z,2022-05-11T00:00:00.000Z,13756.97,0.0,0.0,0,RatingEngine,0,970000.0,0.0,2023,0,62528.0,2,13756.97,642944.0,2,A,,,0.0,,,,,,,0,Vermont/New York Flooding,30000.0,0.0,505518.0,,"MONTPELIER, CITY OF",,,4.0,902220.0,,A,0,-2.0,,,0,VT,Currently Unavailable,5602.0,50023.0,50023954800.0,500239548001.0,44.3,-72.6,f9394d9b-107d-41b1-98ed-e4b1c136060a
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,1.0,1900-01-01T00:00:00.000Z,2011-01-10T00:00:00.000Z,21676.49,0.0,0.0,0,1,0,148800.0,0.0,2011,1,26677.0,5,21676.49,119728.0,4,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500146.0,,,,,1.0,184196.0,,A,0,4.0,,1.0,0,VT,Currently Unavailable,5143.0,50027.0,50027966500.0,500279665002.0,43.3,-72.6,b2db1154-2d19-498d-8b49-5b55d36f80c9
0,2026-02-11T00:00:00.000Z,,1,,1996-08-10T00:00:00.000Z,0,1,,,B,0,3.0,,,1.0,0,,1.0,1988-10-30T00:00:00.000Z,1993-03-16T00:00:00.000Z,,,,1,1,0,132100.0,23600.0,1996,0,,1,0.0,,2,N,,1,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500056.0,,,98.0,8.0,1.0,,,A,0,,,,0,VT,Currently Unavailable,5470.0,50011.0,50011010300.0,500110103003.0,44.8,-72.6,b573311b-bdaa-435b-9dbe-efdba4ae6550
0,2026-02-11T00:00:00.000Z,1.0,1,,1979-01-25T00:00:00.000Z,0,,,,,0,2.0,,,1.0,0,10.0,4.0,1492-10-12T00:00:00.000Z,1978-08-26T00:00:00.000Z,710.0,0.0,0.0,0,1,0,30000.0,20000.0,1979,0,910.0,,710.0,30000.0,1,N,,,0.0,,0.0,,,,0.0,0,,,0.0,500013.0,,,97.0,,1.0,0.0,,R,0,1.0,,,0,VT,Currently Unavailable,5201.0,50003.0,50003971200.0,500039712006.0,42.9,-73.2,384a0955-77c3-4d3e-8c4e-d61bee08866a
0,2026-02-11T00:00:00.000Z,,1,,1984-06-07T00:00:00.000Z,0,1,,,A,0,,,,1.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1983-09-08T00:00:00.000Z,425.0,0.0,0.0,0,1,0,50000.0,0.0,1984,0,925.0,0,425.0,45000.0,4,N,,,0.0,,0.0,,809.0,,0.0,0,Flooding,,0.0,500071.0,,,,,1.0,0.0,,A,0,0.0,,,0,VT,Currently Unavailable,5040.0,50017.0,,,44.1,-72.2,43402952-4a64-4d60-bf6d-19bd059a673f
0,2026-02-11T00:00:00.000Z,,1,,2011-08-28T00:00:00.000Z,1,1,,,AE,0,4.0,,,2.0,0,10.0,1.0,1967-09-04T00:00:00.000Z,2006-06-10T00:00:00.000Z,67434.52,6548.66,0.0,0,1,0,140000.0,25000.0,2011,0,72435.0,5,67434.52,151224.0,4,N,11549.0,5,6548.66,0.0,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500155.0,,,,,1.0,184419.0,0.0,A,0,0.0,,,0,VT,Currently Unavailable,5772.0,50027.0,50027965400.0,500279654004.0,43.8,-72.8,cfdd15c1-f7e3-4f19-9d93-15faa786fa4b
0,2026-02-11T00:00:00.000Z,,1,,2011-04-29T00:00:00.000Z,0,,,,C,0,4.0,,,2.0,0,,1.0,1984-01-01T00:00:00.000Z,2005-11-08T00:00:00.000Z,18778.3,1544.81,0.0,1,7,0,125000.0,50000.0,2011,1,19779.0,F,18778.3,213353.0,2,N,2545.0,F,1544.81,0.0,0.0,,,,0.0,0,,30000.0,0.0,500226.0,,,,,1.0,284471.0,0.0,A,0,,,1.0,0,VT,Currently Unavailable,5486.0,50013.0,50013020200.0,500130202004.0,44.6,-73.3,cc8838ab-ba16-4f7a-9667-12ad4d57cc84
0,2026-02-11T00:00:00.000Z,4.0,1,,2011-05-27T00:00:00.000Z,0,,,,A07,0,3.0,,,2.0,0,,4.0,1930-01-01T00:00:00.000Z,2011-03-31T00:00:00.000Z,59687.44,20954.81,0.0,0,1,0,77100.0,0.0,2011,0,64687.0,5,59687.44,122389.0,2,N,25954.0,5,20954.81,0.0,0.0,,,,0.0,0,,30000.0,0.0,500105.0,,,,,1.0,154923.0,0.0,A,0,1.0,,8.0,0,VT,Currently Unavailable,5641.0,50023.0,50023955200.0,500239552005.0,44.2,-72.5,b39ffe08-d528-4169-8ea5-94e4003c5f38
0,2026-02-11T00:00:00.000Z,,1,,2011-08-28T00:00:00.000Z,1,,,,A10,0,,,,2.0,0,10.0,4.0,1940-01-01T00:00:00.000Z,2007-02-08T00:00:00.000Z,4669.66,0.0,0.0,0,1,0,29000.0,0.0,2011,0,9669.0,5,4669.66,514622.0,2,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,505518.0,,,,,1.0,643278.0,,A,0,1.0,,1.0,0,VT,Currently Unavailable,5602.0,50023.0,50023954600.0,500239546002.0,44.3,-72.6,fa1299f4-7815-4ef4-8a5f-bd5129aad26f
0,2026-02-11T00:00:00.000Z,1.0,1,,2023-07-10T00:00:00.000Z,0,,,,X,0,2.0,,,1.0,0,,13.0,1973-01-01T00:00:00.000Z,2016-08-13T00:00:00.000Z,11045.2,0.0,0.0,0,RatingEngine,0,500000.0,62000.0,2023,0,12295.0,F,11045.2,4129916.0,4,N,0.0,F,0.0,0.0,0.0,,,,,0,Vermont/New York Flooding,30000.0,0.0,500105.0,500105.0,"BARRE, CITY OF",20.0,,46.0,5589381.0,0.0,A,0,,X,8.0,0,VT,Currently Unavailable,5641.0,50023.0,50023955100.0,500239551004.0,44.2,-72.5,a671a434-662d-4c4b-adaa-5f97de291ae3
0,2026-02-11T00:00:00.000Z,2.0,1,,2023-07-10T00:00:00.000Z,0,,,,AE,0,2.0,,,2.0,0,,11.0,1901-01-01T00:00:00.000Z,1996-03-22T00:00:00.000Z,13961.22,0.0,0.0,0,RatingEngine,0,90000.0,12000.0,2023,1,15961.0,2,13961.22,172411.0,2,N,0.0,1,0.0,47874.0,,,,,,0,Vermont/New York Flooding,30000.0,0.0,500027.0,500027.0,"HARDWICK, TOWN AND VILLAGE OF",97.0,,1.0,265318.0,0.0,A,0,,AE,1.0,0,VT,Currently Unavailable,5843.0,50005.0,50005957700.0,500059577002.0,44.5,-72.4,d069ddec-54d7-447e-a5a5-c8f6a8547bfa
0,2026-02-11T00:00:00.000Z,2.0,1,,2008-06-14T00:00:00.000Z,0,,,,X,0,2.0,,,3.0,0,,1.0,1910-01-01T00:00:00.000Z,2007-05-22T00:00:00.000Z,1620.05,0.0,0.0,0,7,0,250000.0,100000.0,2008,1,2121.0,1,1620.05,164852.0,2,N,,1,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500101.0,,,20.0,,1.0,188456.0,,A,0,9.0,,1.0,0,VT,Currently Unavailable,5701.0,50021.0,50021963100.0,500219631002.0,43.6,-73.0,163b040e-4597-429f-918c-6ec586a15b6d
